Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,58.859,2,29.43,3.503,55.356,672.183
host,acl,aclmdlRICaptureGetInfo,14.663,6,2.444,0.207,8.057,8.665
host,acl,aclnnInplaceNormal,1634.312,1,1634.312,1634.312,1634.312,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,527044.23,1,527044.23,527044.23,527044.23,0
host,acl,aclrtBinaryLoadFromData,80.386,1,80.386,80.386,80.386,0
host,acl,aclrtCreateStreamWithConfig,2175.582,2,1087.791,1018.046,1157.536,4864.365
host,acl,aclrtCtxGetSysParamOpt,13.628,8,1.704,0.361,7.792,5.822
host,acl,aclrtCtxSetSysParamOpt,2.488,2,1.244,0.61,1.878,0.402
host,acl,aclrtDestroyStreamForce,597.234,1,597.234,597.234,597.234,0
host,acl,aclrtFree,16.668,1,16.668,16.668,16.668,0
host,acl,aclrtGetCurrentContext,1.883,1,1.883,1.883,1.883,0
host,acl,aclrtGetDeviceCount,7.321,2,3.661,2.414,4.907,1.554
host,acl,aclrtGetResInCurrentThread,1.933,2,0.967,0.225,1.708,0.55
host,acl,aclrtGetStreamAttribute,3.201,1,3.201,3.201,3.201,0
host,acl,aclrtLaunchKernelWithHostArgs,52.742,1,52.742,52.742,52.742,0
host,acl,aclrtMemcpy,119.883,2,59.942,56.111,63.772,14.673
host,acl,aclrtResetDevice,5.22,1,5.22,5.22,5.22,0
host,acl,aclrtSetDevice,46.827,1,46.827,46.827,46.827,0
host,acl,aclrtSetOpExecuteTimeOutV2,1153.245,1,1153.245,1153.245,1153.245,0
host,acl,aclrtSetStreamFailureMode,11.355,2,5.678,1.996,9.359,13.553
host,acl,aclrtSynchronizeDeviceWithTimeout,36.456,2,18.228,7.472,28.984,115.692
host,acl,aclrtSynchronizeStream,43.263,2,21.632,15.315,27.948,39.898
host,node,launch,1255.578,2,627.789,564.685,690.893,3982.115
