Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,68.802,2,34.401,4.805,63.997,875.923
host,acl,aclmdlRICaptureGetInfo,20.247,6,3.375,0.248,13.105,21.416
host,acl,aclnnInplaceNormal,1813.243,1,1813.243,1813.243,1813.243,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,537970.589,1,537970.589,537970.589,537970.589,0
host,acl,aclrtBinaryLoadFromData,114.008,1,114.008,114.008,114.008,0
host,acl,aclrtCreateStreamWithConfig,2878.025,2,1439.012,1279.052,1598.973,25587.362
host,acl,aclrtCtxGetSysParamOpt,15.432,8,1.929,0.554,9.082,7.584
host,acl,aclrtCtxSetSysParamOpt,3.107,2,1.554,0.677,2.43,0.768
host,acl,aclrtDestroyStreamForce,587.015,1,587.015,587.015,587.015,0
host,acl,aclrtFree,22.79,1,22.79,22.79,22.79,0
host,acl,aclrtGetCurrentContext,2.235,1,2.235,2.235,2.235,0
host,acl,aclrtGetDeviceCount,4.916,2,2.458,2.281,2.635,0.031
host,acl,aclrtGetResInCurrentThread,2.819,2,1.41,0.452,2.367,0.917
host,acl,aclrtGetStreamAttribute,2.784,1,2.784,2.784,2.784,0
host,acl,aclrtLaunchKernelWithHostArgs,43.115,1,43.115,43.115,43.115,0
host,acl,aclrtMemcpy,104.333,2,52.167,51.809,52.524,0.128
host,acl,aclrtResetDevice,6.347,1,6.347,6.347,6.347,0
host,acl,aclrtSetDevice,40.855,1,40.855,40.855,40.855,0
host,acl,aclrtSetOpExecuteTimeOutV2,1153.504,1,1153.504,1153.504,1153.504,0
host,acl,aclrtSetStreamFailureMode,6.604,2,3.302,2.546,4.058,0.572
host,acl,aclrtSynchronizeDeviceWithTimeout,21.606,2,10.803,8.061,13.545,7.519
host,acl,aclrtSynchronizeStream,35.464,2,17.732,5.218,30.246,156.6
host,node,launch,1371.357,2,685.679,568.567,802.79,13715.103
