Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788186077225841.893	,1788186077225841.900	
1,N/A,AICPU_D,65535,3,68.729,1788186077240074.781	,1788186077240143.510	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,6.118,1788186077775120.454	,1788186077775126.572	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,4.500,1788186080520764.769	,1788186080520769.269	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788186080797726.116	,1788186080797726.123	
