Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,68.324,2,34.162,5.201,63.123,838.74
host,acl,aclmdlRICaptureGetInfo,17.491,6,2.915,0.329,11.038,14.34
host,acl,aclnnInplaceNormal,1747.612,1,1747.612,1747.612,1747.612,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,567014.881,1,567014.881,567014.881,567014.881,0
host,acl,aclrtBinaryLoadFromData,73.818,1,73.818,73.818,73.818,0
host,acl,aclrtCreateStreamWithConfig,2404.007,2,1202.004,1062.933,1341.074,19340.604
host,acl,aclrtCtxGetSysParamOpt,11.555,8,1.444,0.305,7.229,5.03
host,acl,aclrtCtxSetSysParamOpt,3.965,2,1.983,1.104,2.861,0.772
host,acl,aclrtDestroyStreamForce,594.717,1,594.717,594.717,594.717,0
host,acl,aclrtFree,16.52,1,16.52,16.52,16.52,0
host,acl,aclrtGetCurrentContext,2.628,1,2.628,2.628,2.628,0
host,acl,aclrtGetDeviceCount,6.91,2,3.455,2.613,4.297,0.709
host,acl,aclrtGetResInCurrentThread,2.857,2,1.428,0.239,2.618,1.415
host,acl,aclrtGetStreamAttribute,3.173,1,3.173,3.173,3.173,0
host,acl,aclrtLaunchKernelWithHostArgs,57.601,1,57.601,57.601,57.601,0
host,acl,aclrtMemcpy,101.686,2,50.843,50.486,51.2,0.127
host,acl,aclrtResetDevice,5.218,1,5.218,5.218,5.218,0
host,acl,aclrtSetDevice,53.186,1,53.186,53.186,53.186,0
host,acl,aclrtSetOpExecuteTimeOutV2,1172.487,1,1172.487,1172.487,1172.487,0
host,acl,aclrtSetStreamFailureMode,13.363,2,6.682,2.967,10.396,13.798
host,acl,aclrtSynchronizeDeviceWithTimeout,20.23,2,10.115,6.958,13.272,9.967
host,acl,aclrtSynchronizeStream,32.323,2,16.162,4.995,27.328,124.691
host,node,launch,1302.828,2,651.414,554.155,748.673,9459.313
