Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,67.638,2,33.819,3.491,64.147,919.788
host,acl,aclmdlRICaptureGetInfo,14.174,6,2.362,0.231,8.289,8.219
host,acl,aclnnInplaceNormal,2575.574,1,2575.574,2575.574,2575.574,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,531107.064,1,531107.064,531107.064,531107.064,0
host,acl,aclrtBinaryLoadFromData,75.265,1,75.265,75.265,75.265,0
host,acl,aclrtCreateStreamWithConfig,2432.582,2,1216.291,1130.167,1302.415,7417.343
host,acl,aclrtCtxGetSysParamOpt,10.159,8,1.27,0.369,5.549,2.784
host,acl,aclrtCtxSetSysParamOpt,2.94,2,1.47,0.708,2.232,0.581
host,acl,aclrtDestroyStreamForce,607.902,1,607.902,607.902,607.902,0
host,acl,aclrtFree,16.065,1,16.065,16.065,16.065,0
host,acl,aclrtGetCurrentContext,2.095,1,2.095,2.095,2.095,0
host,acl,aclrtGetDeviceCount,7.352,2,3.676,2.618,4.734,1.119
host,acl,aclrtGetResInCurrentThread,2.465,2,1.233,0.196,2.269,1.074
host,acl,aclrtGetStreamAttribute,4.34,1,4.34,4.34,4.34,0
host,acl,aclrtLaunchKernelWithHostArgs,61.291,1,61.291,61.291,61.291,0
host,acl,aclrtMemcpy,107.732,2,53.866,51.675,56.057,4.8
host,acl,aclrtResetDevice,5.84,1,5.84,5.84,5.84,0
host,acl,aclrtSetDevice,37.879,1,37.879,37.879,37.879,0
host,acl,aclrtSetOpExecuteTimeOutV2,1153.237,1,1153.237,1153.237,1153.237,0
host,acl,aclrtSetStreamFailureMode,15.317,2,7.659,2.408,12.909,27.568
host,acl,aclrtSynchronizeDeviceWithTimeout,21.207,2,10.604,7.787,13.42,7.933
host,acl,aclrtSynchronizeStream,27.132,2,13.566,4.839,22.293,76.161
host,node,launch,2124.931,2,1062.466,559.699,1565.232,252774.154
