Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,65.11,2,32.555,3.216,61.894,860.777
host,acl,aclmdlRICaptureGetInfo,16.407,6,2.735,0.234,9.32,10.648
host,acl,aclnnInplaceNormal,1689.669,1,1689.669,1689.669,1689.669,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,541918.398,1,541918.398,541918.398,541918.398,0
host,acl,aclrtBinaryLoadFromData,69.277,1,69.277,69.277,69.277,0
host,acl,aclrtCreateStreamWithConfig,2242.246,2,1121.123,1030.068,1212.178,8291.013
host,acl,aclrtCtxGetSysParamOpt,14.978,8,1.872,0.489,8.783,7.14
host,acl,aclrtCtxSetSysParamOpt,2.644,2,1.322,0.598,2.046,0.524
host,acl,aclrtDestroyStreamForce,610.007,1,610.007,610.007,610.007,0
host,acl,aclrtFree,20.292,1,20.292,20.292,20.292,0
host,acl,aclrtGetCurrentContext,2.031,1,2.031,2.031,2.031,0
host,acl,aclrtGetDeviceCount,7.954,2,3.977,3.434,4.52,0.295
host,acl,aclrtGetResInCurrentThread,2.586,2,1.293,0.253,2.333,1.082
host,acl,aclrtGetStreamAttribute,3.237,1,3.237,3.237,3.237,0
host,acl,aclrtLaunchKernelWithHostArgs,51.807,1,51.807,51.807,51.807,0
host,acl,aclrtMemcpy,103.021,2,51.511,51.203,51.818,0.095
host,acl,aclrtResetDevice,5.493,1,5.493,5.493,5.493,0
host,acl,aclrtSetDevice,63.359,1,63.359,63.359,63.359,0
host,acl,aclrtSetOpExecuteTimeOutV2,1176.687,1,1176.687,1176.687,1176.687,0
host,acl,aclrtSetStreamFailureMode,6.48,2,3.24,2.552,3.928,0.473
host,acl,aclrtSynchronizeDeviceWithTimeout,24.491,2,12.246,10.241,14.25,4.018
host,acl,aclrtSynchronizeStream,32.272,2,16.136,5.045,27.227,123.01
host,node,launch,1301.372,2,650.686,570.668,730.704,6402.88
