Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,59.622,2,29.811,3.271,56.351,704.372
host,acl,aclmdlRICaptureGetInfo,17.207,6,2.868,0.236,11.287,15.552
host,acl,aclnnInplaceNormal,1677.795,1,1677.795,1677.795,1677.795,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,535927.293,1,535927.293,535927.293,535927.293,0
host,acl,aclrtBinaryLoadFromData,79.9,1,79.9,79.9,79.9,0
host,acl,aclrtCreateStreamWithConfig,2124.597,2,1062.298,923.588,1201.009,19240.603
host,acl,aclrtCtxGetSysParamOpt,11.352,8,1.419,0.386,6.583,4.039
host,acl,aclrtCtxSetSysParamOpt,3.039,2,1.519,0.643,2.396,0.768
host,acl,aclrtDestroyStreamForce,580.626,1,580.626,580.626,580.626,0
host,acl,aclrtFree,17.704,1,17.704,17.704,17.704,0
host,acl,aclrtGetCurrentContext,9.153,1,9.153,9.153,9.153,0
host,acl,aclrtGetDeviceCount,6.398,2,3.199,2.193,4.205,1.012
host,acl,aclrtGetResInCurrentThread,2.792,2,1.396,0.206,2.586,1.416
host,acl,aclrtGetStreamAttribute,2.801,1,2.801,2.801,2.801,0
host,acl,aclrtLaunchKernelWithHostArgs,53.4,1,53.4,53.4,53.4,0
host,acl,aclrtMemcpy,116.538,2,58.269,53.443,63.095,23.29
host,acl,aclrtResetDevice,5.254,1,5.254,5.254,5.254,0
host,acl,aclrtSetDevice,52.209,1,52.209,52.209,52.209,0
host,acl,aclrtSetOpExecuteTimeOutV2,1154.358,1,1154.358,1154.358,1154.358,0
host,acl,aclrtSetStreamFailureMode,11.784,2,5.892,2.532,9.252,11.29
host,acl,aclrtSynchronizeDeviceWithTimeout,31.023,2,15.512,7.303,23.72,67.379
host,acl,aclrtSynchronizeStream,29.965,2,14.983,4.563,25.402,108.566
host,node,launch,1281.383,2,640.691,568.872,712.511,5158.041
