Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788186021022142.383	,1788186021022142.390	
1,N/A,AICPU_D,65535,3,70.347,1788186021036411.057	,1788186021036481.404	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,5.834,1788186021586560.471	,1788186021586566.305	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,4.714,1788186024445043.459	,1788186024445048.173	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788186024614196.770	,1788186024614196.777	
