Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788186096515226.299	,1788186096515226.306	
1,N/A,AICPU_D,65535,3,74.140,1788186096529475.620	,1788186096529549.760	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,6.116,1788186097106715.502	,1788186097106721.618	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,4.813,1788186099863515.285	,1788186099863520.098	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788186100801903.182	,1788186100801903.189	
