Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,59.822,2,29.911,3.192,56.63,713.905
host,acl,aclmdlRICaptureGetInfo,12.935,6,2.156,0.217,7.457,6.832
host,acl,aclnnInplaceNormal,1658.849,1,1658.849,1658.849,1658.849,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,529265.678,1,529265.678,529265.678,529265.678,0
host,acl,aclrtBinaryLoadFromData,72.09,1,72.09,72.09,72.09,0
host,acl,aclrtCreateStreamWithConfig,2392.065,2,1196.033,1119.721,1272.344,5823.445
host,acl,aclrtCtxGetSysParamOpt,15.343,8,1.918,0.364,8.273,6.108
host,acl,aclrtCtxSetSysParamOpt,2.795,2,1.398,0.671,2.124,0.528
host,acl,aclrtDestroyStreamForce,578.629,1,578.629,578.629,578.629,0
host,acl,aclrtFree,17.152,1,17.152,17.152,17.152,0
host,acl,aclrtGetCurrentContext,1.764,1,1.764,1.764,1.764,0
host,acl,aclrtGetDeviceCount,7.246,2,3.623,2.067,5.179,2.421
host,acl,aclrtGetResInCurrentThread,2.277,2,1.139,0.213,2.064,0.857
host,acl,aclrtGetStreamAttribute,2.842,1,2.842,2.842,2.842,0
host,acl,aclrtLaunchKernelWithHostArgs,45.655,1,45.655,45.655,45.655,0
host,acl,aclrtMemcpy,293.05,2,146.525,141.801,151.249,22.316
host,acl,aclrtResetDevice,4.705,1,4.705,4.705,4.705,0
host,acl,aclrtSetDevice,42.544,1,42.544,42.544,42.544,0
host,acl,aclrtSetOpExecuteTimeOutV2,1150.729,1,1150.729,1150.729,1150.729,0
host,acl,aclrtSetStreamFailureMode,12.756,2,6.378,2.423,10.333,15.642
host,acl,aclrtSynchronizeDeviceWithTimeout,34.227,2,17.114,7.03,27.197,101.677
host,acl,aclrtSynchronizeStream,25.371,2,12.686,5.034,20.337,58.545
host,node,launch,1265.186,2,632.593,571.067,694.119,3785.449
