Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788186276915887.213	,1788186276915887.220	
1,N/A,AICPU_D,65535,3,72.872,1788186276929489.220	,1788186276929562.092	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,8.740,1788186277461690.765	,1788186277461699.505	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,6.099,1788186280200464.078	,1788186280200470.177	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788186280971066.561	,1788186280971066.568	
