Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788186314317701.865	,1788186314317701.872	
1,N/A,AICPU_D,65535,3,64.272,1788186314330371.450	,1788186314330435.722	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,9.324,1788186314873498.807	,1788186314873508.131	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,5.822,1788186317963682.803	,1788186317963688.625	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788186318135700.823	,1788186318135700.830	
