Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,60.425,2,30.213,3.195,57.23,729.945
host,acl,aclmdlRICaptureGetInfo,14.532,6,2.422,0.251,7.523,8.004
host,acl,aclnnInplaceNormal,1664.489,1,1664.489,1664.489,1664.489,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,525039.551,1,525039.551,525039.551,525039.551,0
host,acl,aclrtBinaryLoadFromData,77.902,1,77.902,77.902,77.902,0
host,acl,aclrtCreateStreamWithConfig,2112.009,2,1056.005,968.584,1143.425,7642.344
host,acl,aclrtCtxGetSysParamOpt,11.435,8,1.429,0.326,6.58,4.015
host,acl,aclrtCtxSetSysParamOpt,3.024,2,1.512,0.636,2.388,0.767
host,acl,aclrtDestroyStreamForce,588.911,1,588.911,588.911,588.911,0
host,acl,aclrtFree,18.384,1,18.384,18.384,18.384,0
host,acl,aclrtGetCurrentContext,1.848,1,1.848,1.848,1.848,0
host,acl,aclrtGetDeviceCount,6.5,2,3.25,2.099,4.401,1.325
host,acl,aclrtGetResInCurrentThread,2.21,2,1.105,0.204,2.006,0.812
host,acl,aclrtGetStreamAttribute,2.794,1,2.794,2.794,2.794,0
host,acl,aclrtLaunchKernelWithHostArgs,56.888,1,56.888,56.888,56.888,0
host,acl,aclrtMemcpy,245.76,2,122.88,115.962,129.798,47.859
host,acl,aclrtResetDevice,4.903,1,4.903,4.903,4.903,0
host,acl,aclrtSetDevice,40.867,1,40.867,40.867,40.867,0
host,acl,aclrtSetOpExecuteTimeOutV2,1154.139,1,1154.139,1154.139,1154.139,0
host,acl,aclrtSetStreamFailureMode,17.883,2,8.942,2.404,15.479,42.739
host,acl,aclrtSynchronizeDeviceWithTimeout,18.414,2,9.207,6.692,11.722,6.325
host,acl,aclrtSynchronizeStream,33.198,2,16.599,6.606,26.592,99.86
host,node,launch,1245.866,2,622.933,544.988,700.878,6075.423
