Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788186332974320.765	,1788186332974320.772	
1,N/A,AICPU_D,65535,3,67.761,1788186332986242.145	,1788186332986309.906	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,8.659,1788186333522961.769	,1788186333522970.428	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,5.859,1788186336251459.583	,1788186336251465.442	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788186337180911.850	,1788186337180911.857	
