Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,77.418,2,38.709,3.355,74.063,1249.905
host,acl,aclmdlRICaptureGetInfo,14.17,6,2.362,0.214,7.692,7.638
host,acl,aclnnInplaceNormal,1697.752,1,1697.752,1697.752,1697.752,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,535454.973,1,535454.973,535454.973,535454.973,0
host,acl,aclrtBinaryLoadFromData,89.741,1,89.741,89.741,89.741,0
host,acl,aclrtCreateStreamWithConfig,2367.247,2,1183.624,1177.719,1189.528,34.863
host,acl,aclrtCtxGetSysParamOpt,12.439,8,1.555,0.372,7.283,5.039
host,acl,aclrtCtxSetSysParamOpt,3.261,2,1.631,0.675,2.586,0.913
host,acl,aclrtDestroyStreamForce,619.17,1,619.17,619.17,619.17,0
host,acl,aclrtFree,16.751,1,16.751,16.751,16.751,0
host,acl,aclrtGetCurrentContext,1.927,1,1.927,1.927,1.927,0
host,acl,aclrtGetDeviceCount,7.695,2,3.848,2.19,5.505,2.747
host,acl,aclrtGetResInCurrentThread,3.096,2,1.548,0.197,2.899,1.825
host,acl,aclrtGetStreamAttribute,3.379,1,3.379,3.379,3.379,0
host,acl,aclrtLaunchKernelWithHostArgs,55.84,1,55.84,55.84,55.84,0
host,acl,aclrtMemcpy,237.492,2,118.746,112.332,125.16,41.139
host,acl,aclrtResetDevice,5.416,1,5.416,5.416,5.416,0
host,acl,aclrtSetDevice,46.401,1,46.401,46.401,46.401,0
host,acl,aclrtSetOpExecuteTimeOutV2,1150.52,1,1150.52,1150.52,1150.52,0
host,acl,aclrtSetStreamFailureMode,16.682,2,8.341,2.561,14.121,33.408
host,acl,aclrtSynchronizeDeviceWithTimeout,20.684,2,10.342,7.205,13.479,9.841
host,acl,aclrtSynchronizeStream,31.772,2,15.886,5.2,26.572,114.191
host,node,launch,1337.533,2,668.767,612.533,725,3162.207
