Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,66.733,2,33.367,4.146,62.587,853.838
host,acl,aclmdlRICaptureGetInfo,23.61,6,3.935,0.213,17.417,38.352
host,acl,aclnnInplaceNormal,2089.145,1,2089.145,2089.145,2089.145,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,566350.017,1,566350.017,566350.017,566350.017,0
host,acl,aclrtBinaryLoadFromData,108.319,1,108.319,108.319,108.319,0
host,acl,aclrtCreateStreamWithConfig,2881.24,2,1440.62,1182.37,1698.87,66693.063
host,acl,aclrtCtxGetSysParamOpt,11.412,8,1.427,0.387,7.144,4.782
host,acl,aclrtCtxSetSysParamOpt,3.181,2,1.591,0.604,2.577,0.973
host,acl,aclrtDestroyStreamForce,613.956,1,613.956,613.956,613.956,0
host,acl,aclrtFree,21.862,1,21.862,21.862,21.862,0
host,acl,aclrtGetCurrentContext,1.807,1,1.807,1.807,1.807,0
host,acl,aclrtGetDeviceCount,7.279,2,3.64,2.824,4.455,0.665
host,acl,aclrtGetResInCurrentThread,2.396,2,1.198,0.218,2.178,0.96
host,acl,aclrtGetStreamAttribute,3.52,1,3.52,3.52,3.52,0
host,acl,aclrtLaunchKernelWithHostArgs,43.881,1,43.881,43.881,43.881,0
host,acl,aclrtMemcpy,82.079,2,41.04,38.156,43.923,8.315
host,acl,aclrtResetDevice,5.945,1,5.945,5.945,5.945,0
host,acl,aclrtSetDevice,49.081,1,49.081,49.081,49.081,0
host,acl,aclrtSetOpExecuteTimeOutV2,1154.956,1,1154.956,1154.956,1154.956,0
host,acl,aclrtSetStreamFailureMode,7.179,2,3.59,3.585,3.594,0
host,acl,aclrtSynchronizeDeviceWithTimeout,18.085,2,9.043,5.889,12.196,9.945
host,acl,aclrtSynchronizeStream,31.799,2,15.9,3.904,27.895,143.892
host,node,launch,1318.623,2,659.312,531.787,786.836,16262.498
