Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788185453800676.905	,1788185453800676.912	
1,N/A,AICPU_D,65535,3,67.397,1788185453907030.834	,1788185453907098.231	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,5.947,1788185454447881.280	,1788185454447887.227	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,2.878,1788185457237501.413	,1788185457237504.291	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788185457851276.487	,1788185457851276.494	
