Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788185549084952.746	,1788185549084952.753	
1,N/A,AICPU_D,65535,3,65.541,1788185549097472.270	,1788185549097537.811	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,5.349,1788185549672365.629	,1788185549672370.978	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,3.340,1788185552630595.655	,1788185552630598.995	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788185552962755.509	,1788185552962755.516	
