Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,62.06,2,31.03,5.966,56.094,628.204
host,acl,aclmdlRICaptureGetInfo,15.937,6,2.656,0.204,9.923,12.168
host,acl,aclnnInplaceNormal,1824.268,1,1824.268,1824.268,1824.268,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,533277.768,1,533277.768,533277.768,533277.768,0
host,acl,aclrtBinaryLoadFromData,94.292,1,94.292,94.292,94.292,0
host,acl,aclrtCreateStreamWithConfig,2264.79,2,1132.395,1086.66,1178.13,2091.69
host,acl,aclrtCtxGetSysParamOpt,12.135,8,1.517,0.365,7.618,5.561
host,acl,aclrtCtxSetSysParamOpt,2.953,2,1.477,0.703,2.25,0.598
host,acl,aclrtDestroyStreamForce,590.788,1,590.788,590.788,590.788,0
host,acl,aclrtFree,18.066,1,18.066,18.066,18.066,0
host,acl,aclrtGetCurrentContext,1.95,1,1.95,1.95,1.95,0
host,acl,aclrtGetDeviceCount,9.477,2,4.739,4.194,5.283,0.296
host,acl,aclrtGetResInCurrentThread,2.701,2,1.351,0.227,2.474,1.262
host,acl,aclrtGetStreamAttribute,2.711,1,2.711,2.711,2.711,0
host,acl,aclrtLaunchKernelWithHostArgs,62.461,1,62.461,62.461,62.461,0
host,acl,aclrtMemcpy,100.033,2,50.017,43.139,56.894,47.3
host,acl,aclrtResetDevice,5.007,1,5.007,5.007,5.007,0
host,acl,aclrtSetDevice,65.715,1,65.715,65.715,65.715,0
host,acl,aclrtSetOpExecuteTimeOutV2,1154.557,1,1154.557,1154.557,1154.557,0
host,acl,aclrtSetStreamFailureMode,12.911,2,6.456,2.302,10.609,17.252
host,acl,aclrtSynchronizeDeviceWithTimeout,21.377,2,10.689,7.249,14.128,11.83
host,acl,aclrtSynchronizeStream,39.887,2,19.944,3.941,35.946,256.08
host,node,launch,1410.216,2,705.108,617.35,792.866,7701.467
