Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,74.378,2,37.189,3.585,70.793,1129.229
host,acl,aclmdlRICaptureGetInfo,30.309,6,5.052,0.21,24.967,80.329
host,acl,aclnnInplaceNormal,1803.676,1,1803.676,1803.676,1803.676,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,554780.555,1,554780.555,554780.555,554780.555,0
host,acl,aclrtBinaryLoadFromData,84.239,1,84.239,84.239,84.239,0
host,acl,aclrtCreateStreamWithConfig,2243.766,2,1121.883,1046.111,1197.655,5741.396
host,acl,aclrtCtxGetSysParamOpt,13.685,8,1.711,0.44,7.98,6.005
host,acl,aclrtCtxSetSysParamOpt,3.235,2,1.618,0.643,2.592,0.95
host,acl,aclrtDestroyStreamForce,614.948,1,614.948,614.948,614.948,0
host,acl,aclrtFree,16.391,1,16.391,16.391,16.391,0
host,acl,aclrtGetCurrentContext,2.128,1,2.128,2.128,2.128,0
host,acl,aclrtGetDeviceCount,7.442,2,3.721,2.904,4.538,0.667
host,acl,aclrtGetResInCurrentThread,2.851,2,1.426,0.393,2.458,1.066
host,acl,aclrtGetStreamAttribute,2.808,1,2.808,2.808,2.808,0
host,acl,aclrtLaunchKernelWithHostArgs,42.729,1,42.729,42.729,42.729,0
host,acl,aclrtMemcpy,73.314,2,36.657,35.664,37.65,0.986
host,acl,aclrtResetDevice,5.298,1,5.298,5.298,5.298,0
host,acl,aclrtSetDevice,55.887,1,55.887,55.887,55.887,0
host,acl,aclrtSetOpExecuteTimeOutV2,1152.082,1,1152.082,1152.082,1152.082,0
host,acl,aclrtSetStreamFailureMode,6.989,2,3.495,2.09,4.899,1.973
host,acl,aclrtSynchronizeDeviceWithTimeout,18.8,2,9.4,6.557,12.243,8.083
host,acl,aclrtSynchronizeStream,30.559,2,15.279,3.656,26.903,135.106
host,node,launch,1285.888,2,642.944,557.024,728.864,7382.246
