Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788185529960204.510	,1788185529960204.517	
1,N/A,AICPU_D,65535,3,67.286,1788185529972875.281	,1788185529972942.567	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,6.186,1788185530533359.255	,1788185530533365.441	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,3.323,1788185533326822.787	,1788185533326826.110	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788185533958953.961	,1788185533958953.968	
