Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,70.286,2,35.143,5.451,64.835,881.615
host,acl,aclmdlRICaptureGetInfo,14.009,6,2.335,0.215,7.834,7.974
host,acl,aclnnInplaceNormal,1720.137,1,1720.137,1720.137,1720.137,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,542540.961,1,542540.961,542540.961,542540.961,0
host,acl,aclrtBinaryLoadFromData,85.613,1,85.613,85.613,85.613,0
host,acl,aclrtCreateStreamWithConfig,2014.263,2,1007.132,884.597,1129.666,15014.704
host,acl,aclrtCtxGetSysParamOpt,11.285,8,1.411,0.324,6.856,4.368
host,acl,aclrtCtxSetSysParamOpt,2.721,2,1.361,0.632,2.089,0.531
host,acl,aclrtDestroyStreamForce,572.376,1,572.376,572.376,572.376,0
host,acl,aclrtFree,15.431,1,15.431,15.431,15.431,0
host,acl,aclrtGetCurrentContext,1.765,1,1.765,1.765,1.765,0
host,acl,aclrtGetDeviceCount,6.226,2,3.113,2.328,3.898,0.616
host,acl,aclrtGetResInCurrentThread,2.265,2,1.132,0.259,2.006,0.763
host,acl,aclrtGetStreamAttribute,3.502,1,3.502,3.502,3.502,0
host,acl,aclrtLaunchKernelWithHostArgs,59.456,1,59.456,59.456,59.456,0
host,acl,aclrtMemcpy,91.448,2,45.724,40.512,50.936,27.165
host,acl,aclrtResetDevice,5.106,1,5.106,5.106,5.106,0
host,acl,aclrtSetDevice,42.301,1,42.301,42.301,42.301,0
host,acl,aclrtSetOpExecuteTimeOutV2,1153.114,1,1153.114,1153.114,1153.114,0
host,acl,aclrtSetStreamFailureMode,12.412,2,6.206,2.25,10.162,15.65
host,acl,aclrtSynchronizeDeviceWithTimeout,19.017,2,9.509,6.801,12.216,7.331
host,acl,aclrtSynchronizeStream,23.799,2,11.9,4.178,19.621,59.622
host,node,launch,1284.507,2,642.254,549.441,735.066,8614.16
