Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,93.047,2,46.524,3.636,89.411,1839.338
host,acl,aclmdlRICaptureGetInfo,15.534,6,2.589,0.232,9.563,11.343
host,acl,aclnnInplaceNormal,1792.821,1,1792.821,1792.821,1792.821,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,552503.621,1,552503.621,552503.621,552503.621,0
host,acl,aclrtBinaryLoadFromData,68.631,1,68.631,68.631,68.631,0
host,acl,aclrtCreateStreamWithConfig,2586.43,2,1293.215,969.352,1617.078,104887.243
host,acl,aclrtCtxGetSysParamOpt,11.742,8,1.468,0.366,6.762,4.331
host,acl,aclrtCtxSetSysParamOpt,2.815,2,1.408,0.666,2.149,0.55
host,acl,aclrtDestroyStreamForce,628.383,1,628.383,628.383,628.383,0
host,acl,aclrtFree,15.257,1,15.257,15.257,15.257,0
host,acl,aclrtGetCurrentContext,2.687,1,2.687,2.687,2.687,0
host,acl,aclrtGetDeviceCount,7.263,2,3.632,2.25,5.013,1.909
host,acl,aclrtGetResInCurrentThread,2.459,2,1.23,0.285,2.174,0.892
host,acl,aclrtGetStreamAttribute,2.826,1,2.826,2.826,2.826,0
host,acl,aclrtLaunchKernelWithHostArgs,64.455,1,64.455,64.455,64.455,0
host,acl,aclrtMemcpy,86.629,2,43.314,39.363,47.266,15.614
host,acl,aclrtResetDevice,5.006,1,5.006,5.006,5.006,0
host,acl,aclrtSetDevice,49.485,1,49.485,49.485,49.485,0
host,acl,aclrtSetOpExecuteTimeOutV2,1157.956,1,1157.956,1157.956,1157.956,0
host,acl,aclrtSetStreamFailureMode,6.103,2,3.052,1.945,4.158,1.224
host,acl,aclrtSynchronizeDeviceWithTimeout,22.113,2,11.057,7.581,14.532,12.079
host,acl,aclrtSynchronizeStream,30.062,2,15.031,4.139,25.923,118.636
host,node,launch,1370.287,2,685.144,563.051,807.236,14906.579
