Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aiv_time(us),aiv_total_cycles,aiv_ub_read_bw(GB/s),aiv_ub_write_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s)
1,4294967295,4,61,aclnnInplaceNormal_StatelessRandomNormalV3AiCore_StatelessRandomNormalV3,StatelessRandomNormalV3,dynamic,AI_VECTOR_CORE,1788189795870209.748	,8.952,0,64,0,NO,"""2;1;2;1;1""",INT64;UINT64;UINT64;FLOAT;FLOAT,ND;ND;ND;ND;ND,"""32,4096""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,8.2,714940,1.593,0.018,0.039,0.009
1,4294967295,5,61,_Z25softmax_tile_group_kernelPDhS_iiii,_Z25softmax_tile_group_kernelPDhS_iiii,static,AI_CORE,1788189798592283.289	,5.082,2722064.548000,11,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,4.35,71554,9.099,5.63,0.103,0.088
