Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788189777227938.422	,1788189777227938.429	
1,N/A,AICPU_D,65535,3,67.230,1788189777239273.335	,1788189777239340.565	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,8.741,1788189777766956.043	,1788189777766964.784	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,4.463,1788189780571243.088	,1788189780571247.551	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788189781132844.762	,1788189781132844.769	
