Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788189833586589.649	,1788189833586589.656	
1,N/A,AICPU_D,65535,3,66.358,1788189833598816.097	,1788189833598882.455	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,58,4,8.464,1788189834127114.270	,1788189834127122.734	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,58,5,4.789,1788189836868016.980	,1788189836868021.769	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788189837183175.358	,1788189837183175.365	
