Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,65.018,2,32.509,3.522,61.496,840.246
host,acl,aclmdlRICaptureGetInfo,16.156,6,2.693,0.395,9.749,11.152
host,acl,aclnnInplaceNormal,1677.946,1,1677.946,1677.946,1677.946,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,573995.212,1,573995.212,573995.212,573995.212,0
host,acl,aclrtBinaryLoadFromData,81.919,1,81.919,81.919,81.919,0
host,acl,aclrtCreateStreamWithConfig,2972.848,2,1486.424,1085.282,1887.566,160914.904
host,acl,aclrtCtxGetSysParamOpt,11.176,8,1.397,0.308,6.884,4.554
host,acl,aclrtCtxSetSysParamOpt,4.209,2,2.105,1.273,2.936,0.691
host,acl,aclrtDestroyStreamForce,590.572,1,590.572,590.572,590.572,0
host,acl,aclrtFree,16.685,1,16.685,16.685,16.685,0
host,acl,aclrtGetCurrentContext,2.113,1,2.113,2.113,2.113,0
host,acl,aclrtGetDeviceCount,6.492,2,3.246,2.237,4.255,1.018
host,acl,aclrtGetResInCurrentThread,2.979,2,1.49,0.439,2.54,1.104
host,acl,aclrtGetStreamAttribute,2.631,1,2.631,2.631,2.631,0
host,acl,aclrtLaunchKernelWithHostArgs,55.185,1,55.185,55.185,55.185,0
host,acl,aclrtMemcpy,217.083,2,108.542,108.042,109.041,0.25
host,acl,aclrtResetDevice,4.904,1,4.904,4.904,4.904,0
host,acl,aclrtSetDevice,44.633,1,44.633,44.633,44.633,0
host,acl,aclrtSetOpExecuteTimeOutV2,1161.587,1,1161.587,1161.587,1161.587,0
host,acl,aclrtSetStreamFailureMode,15.46,2,7.73,2.782,12.678,24.483
host,acl,aclrtSynchronizeDeviceWithTimeout,21.767,2,10.884,7.025,14.742,14.888
host,acl,aclrtSynchronizeStream,34.956,2,17.478,6.436,28.52,121.926
host,node,launch,1275.679,2,637.84,565.623,710.056,5215.223
