Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,67.384,2,33.692,3.29,64.094,924.282
host,acl,aclmdlRICaptureGetInfo,13.69,6,2.282,0.239,7.646,7.472
host,acl,aclnnInplaceNormal,1683.949,1,1683.949,1683.949,1683.949,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,520946.681,1,520946.681,520946.681,520946.681,0
host,acl,aclrtBinaryLoadFromData,84.89,1,84.89,84.89,84.89,0
host,acl,aclrtCreateStreamWithConfig,2115.565,2,1057.783,1016.925,1098.64,1669.335
host,acl,aclrtCtxGetSysParamOpt,10.476,8,1.31,0.319,5.904,3.177
host,acl,aclrtCtxSetSysParamOpt,2.855,2,1.428,0.569,2.286,0.737
host,acl,aclrtDestroyStreamForce,604.385,1,604.385,604.385,604.385,0
host,acl,aclrtFree,19.347,1,19.347,19.347,19.347,0
host,acl,aclrtGetCurrentContext,1.686,1,1.686,1.686,1.686,0
host,acl,aclrtGetDeviceCount,7.714,2,3.857,2.753,4.961,1.219
host,acl,aclrtGetResInCurrentThread,2.354,2,1.177,0.223,2.131,0.91
host,acl,aclrtGetStreamAttribute,3.035,1,3.035,3.035,3.035,0
host,acl,aclrtLaunchKernelWithHostArgs,60.69,1,60.69,60.69,60.69,0
host,acl,aclrtMemcpy,195.416,2,97.708,94.102,101.314,13.003
host,acl,aclrtResetDevice,5.636,1,5.636,5.636,5.636,0
host,acl,aclrtSetDevice,45.575,1,45.575,45.575,45.575,0
host,acl,aclrtSetOpExecuteTimeOutV2,1147.872,1,1147.872,1147.872,1147.872,0
host,acl,aclrtSetStreamFailureMode,12.354,2,6.177,2.313,10.041,14.93
host,acl,aclrtSynchronizeDeviceWithTimeout,21.825,2,10.913,7.71,14.115,10.256
host,acl,aclrtSynchronizeStream,31.81,2,15.905,4.515,27.295,129.732
host,node,launch,1269.233,2,634.617,571.663,697.57,3963.143
