Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,71.856,2,35.928,4.056,67.8,1015.824
host,acl,aclmdlRICaptureGetInfo,15.142,6,2.524,0.205,8.018,8.717
host,acl,aclnnInplaceNormal,1791.572,1,1791.572,1791.572,1791.572,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,617193.584,1,617193.584,617193.584,617193.584,0
host,acl,aclrtBinaryLoadFromData,79.647,1,79.647,79.647,79.647,0
host,acl,aclrtCreateStreamWithConfig,2141.421,2,1070.711,966.713,1174.708,10815.48
host,acl,aclrtCtxGetSysParamOpt,12.521,8,1.565,0.395,7.486,5.262
host,acl,aclrtCtxSetSysParamOpt,3.614,2,1.807,0.785,2.829,1.044
host,acl,aclrtDestroyStreamForce,610.019,1,610.019,610.019,610.019,0
host,acl,aclrtFree,18.007,1,18.007,18.007,18.007,0
host,acl,aclrtGetCurrentContext,2.85,1,2.85,2.85,2.85,0
host,acl,aclrtGetDeviceCount,10.848,2,5.424,3.474,7.374,3.802
host,acl,aclrtGetResInCurrentThread,2.815,2,1.408,0.311,2.504,1.202
host,acl,aclrtGetStreamAttribute,2.943,1,2.943,2.943,2.943,0
host,acl,aclrtLaunchKernelWithHostArgs,53.401,1,53.401,53.401,53.401,0
host,acl,aclrtMemcpy,211.548,2,105.774,103.693,107.855,4.331
host,acl,aclrtResetDevice,4.662,1,4.662,4.662,4.662,0
host,acl,aclrtSetDevice,49.285,1,49.285,49.285,49.285,0
host,acl,aclrtSetOpExecuteTimeOutV2,1148.234,1,1148.234,1148.234,1148.234,0
host,acl,aclrtSetStreamFailureMode,12.955,2,6.478,2.475,10.48,16.02
host,acl,aclrtSynchronizeDeviceWithTimeout,39.367,2,19.684,8.281,31.086,130.017
host,acl,aclrtSynchronizeStream,30.646,2,15.323,4.74,25.906,112
host,node,launch,1281.59,2,640.795,580.866,700.724,3591.485
