Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,62.613,2,31.307,3.271,59.342,785.989
host,acl,aclmdlRICaptureGetInfo,15.438,6,2.573,0.244,8.681,9.303
host,acl,aclnnInplaceNormal,1645.191,1,1645.191,1645.191,1645.191,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,521200.138,1,521200.138,521200.138,521200.138,0
host,acl,aclrtBinaryLoadFromData,75.464,1,75.464,75.464,75.464,0
host,acl,aclrtCreateStreamWithConfig,2154.035,2,1077.018,905.572,1248.463,29393.559
host,acl,aclrtCtxGetSysParamOpt,10.363,8,1.295,0.31,5.823,3.161
host,acl,aclrtCtxSetSysParamOpt,2.756,2,1.378,0.64,2.116,0.545
host,acl,aclrtDestroyStreamForce,602.295,1,602.295,602.295,602.295,0
host,acl,aclrtFree,16.185,1,16.185,16.185,16.185,0
host,acl,aclrtGetCurrentContext,7.918,1,7.918,7.918,7.918,0
host,acl,aclrtGetDeviceCount,7.284,2,3.642,2.303,4.981,1.793
host,acl,aclrtGetResInCurrentThread,2.439,2,1.22,0.209,2.23,1.021
host,acl,aclrtGetStreamAttribute,8.563,1,8.563,8.563,8.563,0
host,acl,aclrtLaunchKernelWithHostArgs,59.673,1,59.673,59.673,59.673,0
host,acl,aclrtMemcpy,189.411,2,94.706,90.845,98.566,14.903
host,acl,aclrtResetDevice,5.013,1,5.013,5.013,5.013,0
host,acl,aclrtSetDevice,46.847,1,46.847,46.847,46.847,0
host,acl,aclrtSetOpExecuteTimeOutV2,1153.691,1,1153.691,1153.691,1153.691,0
host,acl,aclrtSetStreamFailureMode,12.527,2,6.264,2.091,10.436,17.41
host,acl,aclrtSynchronizeDeviceWithTimeout,38.417,2,19.209,7.575,30.842,135.338
host,acl,aclrtSynchronizeStream,34.768,2,17.384,6.697,28.071,114.212
host,node,launch,1242.461,2,621.231,555.053,687.408,4379.462
