Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,71.797,2,35.899,5.772,66.025,907.606
host,acl,aclmdlRICaptureGetInfo,11.979,6,1.997,0.207,7.03,5.906
host,acl,aclnnInplaceNormal,1697.548,1,1697.548,1697.548,1697.548,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,520281.927,1,520281.927,520281.927,520281.927,0
host,acl,aclrtBinaryLoadFromData,87.511,1,87.511,87.511,87.511,0
host,acl,aclrtCreateStreamWithConfig,2027.867,2,1013.934,895.35,1132.517,14062.046
host,acl,aclrtCtxGetSysParamOpt,11.362,8,1.42,0.347,6.559,4.022
host,acl,aclrtCtxSetSysParamOpt,3.048,2,1.524,0.691,2.357,0.694
host,acl,aclrtDestroyStreamForce,588.285,1,588.285,588.285,588.285,0
host,acl,aclrtFree,17.059,1,17.059,17.059,17.059,0
host,acl,aclrtGetCurrentContext,1.922,1,1.922,1.922,1.922,0
host,acl,aclrtGetDeviceCount,6.969,2,3.484,2.315,4.654,1.368
host,acl,aclrtGetResInCurrentThread,2.487,2,1.244,0.205,2.282,1.078
host,acl,aclrtGetStreamAttribute,2.886,1,2.886,2.886,2.886,0
host,acl,aclrtLaunchKernelWithHostArgs,59.929,1,59.929,59.929,59.929,0
host,acl,aclrtMemcpy,204.5,2,102.25,94.895,109.605,54.096
host,acl,aclrtResetDevice,5.24,1,5.24,5.24,5.24,0
host,acl,aclrtSetDevice,39.43,1,39.43,39.43,39.43,0
host,acl,aclrtSetOpExecuteTimeOutV2,1152.007,1,1152.007,1152.007,1152.007,0
host,acl,aclrtSetStreamFailureMode,12.037,2,6.018,2.178,9.859,14.749
host,acl,aclrtSynchronizeDeviceWithTimeout,36.47,2,18.235,8.791,27.679,89.189
host,acl,aclrtSynchronizeStream,33.833,2,16.917,6.607,27.226,106.286
host,node,launch,1253.26,2,626.63,544.754,708.506,6703.679
