Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,66.449,2,33.225,3.325,63.124,893.98
host,acl,aclmdlRICaptureGetInfo,15.953,6,2.659,0.252,8.977,10.141
host,acl,aclnnInplaceNormal,1679.91,1,1679.91,1679.91,1679.91,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,517520.546,1,517520.546,517520.546,517520.546,0
host,acl,aclrtBinaryLoadFromData,70.706,1,70.706,70.706,70.706,0
host,acl,aclrtCreateStreamWithConfig,2459.065,2,1229.533,1191.351,1267.714,1457.827
host,acl,aclrtCtxGetSysParamOpt,14.136,8,1.767,0.339,8.632,7.093
host,acl,aclrtCtxSetSysParamOpt,5.491,2,2.746,1.221,4.27,2.324
host,acl,aclrtDestroyStreamForce,633.473,1,633.473,633.473,633.473,0
host,acl,aclrtFree,21.084,1,21.084,21.084,21.084,0
host,acl,aclrtGetCurrentContext,2.598,1,2.598,2.598,2.598,0
host,acl,aclrtGetDeviceCount,7.347,2,3.673,3.543,3.804,0.017
host,acl,aclrtGetResInCurrentThread,2.535,2,1.268,0.202,2.333,1.135
host,acl,aclrtGetStreamAttribute,2.494,1,2.494,2.494,2.494,0
host,acl,aclrtLaunchKernelWithHostArgs,52.542,1,52.542,52.542,52.542,0
host,acl,aclrtMemcpy,1116.853,2,558.427,85.745,1031.108,223427.8
host,acl,aclrtResetDevice,5.65,1,5.65,5.65,5.65,0
host,acl,aclrtSetDevice,43.8,1,43.8,43.8,43.8,0
host,acl,aclrtSetOpExecuteTimeOutV2,1167.769,1,1167.769,1167.769,1167.769,0
host,acl,aclrtSetStreamFailureMode,6.262,2,3.131,2.481,3.781,0.423
host,acl,aclrtSynchronizeDeviceWithTimeout,49.845,2,24.923,7.182,42.663,314.725
host,acl,aclrtSynchronizeStream,32.386,2,16.193,5.502,26.884,114.297
host,node,launch,1279.879,2,639.94,556.443,723.436,6971.666
