Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788189974637365.787	,1788189974637365.794	
1,N/A,AICPU_D,65535,3,75.008,1788189974651352.308	,1788189974651427.316	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,9.495,1788189975178903.080	,1788189975178912.575	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,5.079,1788189977939832.701	,1788189977939837.780	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788189978410640.911	,1788189978410640.918	
