Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788190030277038.382	,1788190030277038.389	
1,N/A,AICPU_D,65535,3,69.142,1788190030289103.865	,1788190030289173.007	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,58,4,8.547,1788190030814831.586	,1788190030814840.133	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,58,5,4.668,1788190033599787.033	,1788190033599791.701	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788190034508372.881	,1788190034508372.888	
