Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788188590785306.687	,1788188590785306.694	
1,N/A,AICPU_D,65535,3,64.408,1788188590797373.866	,1788188590797438.274	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,5.742,1788188591328034.926	,1788188591328040.668	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,3.428,1788188594099603.230	,1788188594099606.658	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788188594109202.360	,1788188594109202.367	
