Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788188664953515.619	,1788188664953515.626	
1,N/A,AICPU_D,65535,3,63.971,1788188664965662.504	,1788188664965726.475	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,5.212,1788188665505268.232	,1788188665505273.444	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,2.597,1788188668376709.629	,1788188668376712.226	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788188669130355.381	,1788188669130355.388	
