Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788188645951982.421	,1788188645951982.428	
1,N/A,AICPU_D,65535,3,64.413,1788188645964310.733	,1788188645964375.146	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,5.469,1788188646504484.165	,1788188646504489.634	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,3.102,1788188649355249.955	,1788188649355253.057	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788188650122490.064	,1788188650122490.071	
