Device_id,OP Type,Core Type,Count,Total Time(us),Min Time(us),Avg Time(us),Max Time(us),Ratio(%)
1,StatelessRandomNormalV3,AI_VECTOR_CORE,1,5.571,5.571,5.571,5.571,65.288
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,1,2.962,2.962,2.962,2.962,34.712
