Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,65.446,2,32.723,3.37,62.076,861.599
host,acl,aclmdlRICaptureGetInfo,14.089,6,2.348,0.197,8.254,8.322
host,acl,aclnnInplaceNormal,1698.874,1,1698.874,1698.874,1698.874,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,528224.46,1,528224.46,528224.46,528224.46,0
host,acl,aclrtBinaryLoadFromData,70.408,1,70.408,70.408,70.408,0
host,acl,aclrtCreateStreamWithConfig,2151.822,2,1075.911,976.646,1175.176,9853.54
host,acl,aclrtCtxGetSysParamOpt,11.267,8,1.408,0.336,6.843,4.437
host,acl,aclrtCtxSetSysParamOpt,2.619,2,1.31,0.699,1.92,0.373
host,acl,aclrtDestroyStreamForce,569.424,1,569.424,569.424,569.424,0
host,acl,aclrtFree,15.395,1,15.395,15.395,15.395,0
host,acl,aclrtGetCurrentContext,7.491,1,7.491,7.491,7.491,0
host,acl,aclrtGetDeviceCount,7.158,2,3.579,2.222,4.936,1.841
host,acl,aclrtGetResInCurrentThread,2.454,2,1.227,0.195,2.259,1.065
host,acl,aclrtGetStreamAttribute,3.001,1,3.001,3.001,3.001,0
host,acl,aclrtLaunchKernelWithHostArgs,71.092,1,71.092,71.092,71.092,0
host,acl,aclrtMemcpy,87.285,2,43.643,38.79,48.495,23.547
host,acl,aclrtResetDevice,5.562,1,5.562,5.562,5.562,0
host,acl,aclrtSetDevice,46.125,1,46.125,46.125,46.125,0
host,acl,aclrtSetOpExecuteTimeOutV2,1149.615,1,1149.615,1149.615,1149.615,0
host,acl,aclrtSetStreamFailureMode,12.962,2,6.481,2.165,10.797,18.628
host,acl,aclrtSynchronizeDeviceWithTimeout,19.63,2,9.815,6.734,12.896,9.493
host,acl,aclrtSynchronizeStream,35.767,2,17.884,3.949,31.818,194.17
host,node,launch,1253.52,2,626.76,546.722,706.798,6406.081
