Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788186473212808.397	,1788186473212808.404	
1,N/A,AICPU_D,65535,3,65.682,1788186473224783.310	,1788186473224848.992	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,9.418,1788186473759597.804	,1788186473759607.222	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,6.048,1788186476491979.722	,1788186476491985.770	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788186477234585.639	,1788186477234585.646	
