Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,77.551,2,38.776,3.286,74.265,1259.505
host,acl,aclmdlRICaptureGetInfo,16.21,6,2.702,0.247,8.14,9.355
host,acl,aclnnInplaceNormal,1660.961,1,1660.961,1660.961,1660.961,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,542694.445,1,542694.445,542694.445,542694.445,0
host,acl,aclrtBinaryLoadFromData,75.16,1,75.16,75.16,75.16,0
host,acl,aclrtCreateStreamWithConfig,3089.856,2,1544.928,1144,1945.856,160743.261
host,acl,aclrtCtxGetSysParamOpt,16.195,8,2.024,0.424,10.126,9.792
host,acl,aclrtCtxSetSysParamOpt,3.931,2,1.966,1.284,2.647,0.464
host,acl,aclrtDestroyStreamForce,598.081,1,598.081,598.081,598.081,0
host,acl,aclrtFree,17.965,1,17.965,17.965,17.965,0
host,acl,aclrtGetCurrentContext,2.11,1,2.11,2.11,2.11,0
host,acl,aclrtGetDeviceCount,7.999,2,4,2.409,5.59,2.53
host,acl,aclrtGetResInCurrentThread,3.195,2,1.598,0.2,2.995,1.953
host,acl,aclrtGetStreamAttribute,3.314,1,3.314,3.314,3.314,0
host,acl,aclrtLaunchKernelWithHostArgs,60.769,1,60.769,60.769,60.769,0
host,acl,aclrtMemcpy,241.993,2,120.997,119.991,122.002,1.011
host,acl,aclrtResetDevice,5.97,1,5.97,5.97,5.97,0
host,acl,aclrtSetDevice,40.473,1,40.473,40.473,40.473,0
host,acl,aclrtSetOpExecuteTimeOutV2,1147.793,1,1147.793,1147.793,1147.793,0
host,acl,aclrtSetStreamFailureMode,14.221,2,7.111,2.48,11.741,21.442
host,acl,aclrtSynchronizeDeviceWithTimeout,21.78,2,10.89,7.292,14.488,12.946
host,acl,aclrtSynchronizeStream,26.406,2,13.203,4.819,21.587,70.291
host,node,launch,1273.972,2,636.986,575.887,698.085,3733.088
