Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788186455177631.733	,1788186455177631.740	
1,N/A,AICPU_D,65535,3,66.677,1788186455189592.728	,1788186455189659.405	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,9.709,1788186455714083.722	,1788186455714093.431	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,5.938,1788186458465764.537	,1788186458465770.475	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788186459231214.082	,1788186459231214.089	
