Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,65.377,2,32.688,3.198,62.179,869.69
host,acl,aclmdlRICaptureGetInfo,19.048,6,3.175,0.212,12.993,20.846
host,acl,aclnnInplaceNormal,1658.978,1,1658.978,1658.978,1658.978,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,527260.879,1,527260.879,527260.879,527260.879,0
host,acl,aclrtBinaryLoadFromData,68.256,1,68.256,68.256,68.256,0
host,acl,aclrtCreateStreamWithConfig,2073.306,2,1036.653,902.3,1171.006,18050.729
host,acl,aclrtCtxGetSysParamOpt,23.824,8,2.978,0.319,19.576,39.606
host,acl,aclrtCtxSetSysParamOpt,2.814,2,1.407,0.574,2.24,0.694
host,acl,aclrtDestroyStreamForce,598.746,1,598.746,598.746,598.746,0
host,acl,aclrtFree,17.238,1,17.238,17.238,17.238,0
host,acl,aclrtGetCurrentContext,1.79,1,1.79,1.79,1.79,0
host,acl,aclrtGetDeviceCount,6.617,2,3.309,2.122,4.495,1.408
host,acl,aclrtGetResInCurrentThread,2.332,2,1.166,0.238,2.094,0.861
host,acl,aclrtGetStreamAttribute,2.631,1,2.631,2.631,2.631,0
host,acl,aclrtLaunchKernelWithHostArgs,52.794,1,52.794,52.794,52.794,0
host,acl,aclrtMemcpy,236.663,2,118.332,111.492,125.171,46.779
host,acl,aclrtResetDevice,5.48,1,5.48,5.48,5.48,0
host,acl,aclrtSetDevice,40.037,1,40.037,40.037,40.037,0
host,acl,aclrtSetOpExecuteTimeOutV2,1144.8,1,1144.8,1144.8,1144.8,0
host,acl,aclrtSetStreamFailureMode,5.882,2,2.941,2.267,3.615,0.454
host,acl,aclrtSynchronizeDeviceWithTimeout,23.561,2,11.781,6.629,16.932,26.538
host,acl,aclrtSynchronizeStream,31.897,2,15.949,4.721,27.176,126.057
host,node,launch,1242.775,2,621.388,537.194,705.581,7088.545
