Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788186491367934.539	,1788186491367934.546	
1,N/A,AICPU_D,65535,3,64.942,1788186491380235.273	,1788186491380300.215	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,8.769,1788186491915753.667	,1788186491915762.436	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,5.991,1788186494601900.659	,1788186494601906.650	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788186495249144.464	,1788186495249144.471	
