Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,66.545,2,33.273,4.915,61.63,804.148
host,acl,aclmdlRICaptureGetInfo,14.043,6,2.341,0.233,7.806,7.578
host,acl,aclnnInplaceNormal,2844.934,1,2844.934,2844.934,2844.934,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,527206.748,1,527206.748,527206.748,527206.748,0
host,acl,aclrtBinaryLoadFromData,68.95,1,68.95,68.95,68.95,0
host,acl,aclrtCreateStreamWithConfig,2058.992,2,1029.496,914.008,1144.984,13337.478
host,acl,aclrtCtxGetSysParamOpt,11.927,8,1.491,0.322,7.513,5.402
host,acl,aclrtCtxSetSysParamOpt,2.865,2,1.432,0.573,2.292,0.739
host,acl,aclrtDestroyStreamForce,583.704,1,583.704,583.704,583.704,0
host,acl,aclrtFree,14.775,1,14.775,14.775,14.775,0
host,acl,aclrtGetCurrentContext,6.816,1,6.816,6.816,6.816,0
host,acl,aclrtGetDeviceCount,6.9,2,3.45,2.072,4.828,1.899
host,acl,aclrtGetResInCurrentThread,2.178,2,1.089,0.227,1.951,0.743
host,acl,aclrtGetStreamAttribute,3.109,1,3.109,3.109,3.109,0
host,acl,aclrtLaunchKernelWithHostArgs,64.398,1,64.398,64.398,64.398,0
host,acl,aclrtMemcpy,248.12,2,124.06,119.556,128.564,20.286
host,acl,aclrtResetDevice,5.034,1,5.034,5.034,5.034,0
host,acl,aclrtSetDevice,41.368,1,41.368,41.368,41.368,0
host,acl,aclrtSetOpExecuteTimeOutV2,1145.303,1,1145.303,1145.303,1145.303,0
host,acl,aclrtSetStreamFailureMode,12.717,2,6.358,2.649,10.068,13.76
host,acl,aclrtSynchronizeDeviceWithTimeout,20.093,2,10.047,7.245,12.848,7.848
host,acl,aclrtSynchronizeStream,39.009,2,19.505,6.027,32.982,181.643
host,node,launch,2442.231,2,1221.116,566.777,1875.454,428158.873
