Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,63.904,2,31.952,3.844,60.06,790.06
host,acl,aclmdlRICaptureGetInfo,13.244,6,2.207,0.253,7.533,7.002
host,acl,aclnnInplaceNormal,1654.162,1,1654.162,1654.162,1654.162,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,513176.346,1,513176.346,513176.346,513176.346,0
host,acl,aclrtBinaryLoadFromData,71.243,1,71.243,71.243,71.243,0
host,acl,aclrtCreateStreamWithConfig,2759.377,2,1379.689,1145.374,1614.003,54903.285
host,acl,aclrtCtxGetSysParamOpt,11.559,8,1.445,0.307,6.755,4.349
host,acl,aclrtCtxSetSysParamOpt,3.049,2,1.525,0.684,2.365,0.706
host,acl,aclrtDestroyStreamForce,608.233,1,608.233,608.233,608.233,0
host,acl,aclrtFree,16.014,1,16.014,16.014,16.014,0
host,acl,aclrtGetCurrentContext,1.863,1,1.863,1.863,1.863,0
host,acl,aclrtGetDeviceCount,7.18,2,3.59,2.15,5.03,2.074
host,acl,aclrtGetResInCurrentThread,2.552,2,1.276,0.217,2.335,1.121
host,acl,aclrtGetStreamAttribute,3.008,1,3.008,3.008,3.008,0
host,acl,aclrtLaunchKernelWithHostArgs,54.499,1,54.499,54.499,54.499,0
host,acl,aclrtMemcpy,186.07,2,93.035,80.917,105.153,146.846
host,acl,aclrtResetDevice,5.232,1,5.232,5.232,5.232,0
host,acl,aclrtSetDevice,46.039,1,46.039,46.039,46.039,0
host,acl,aclrtSetOpExecuteTimeOutV2,1147.466,1,1147.466,1147.466,1147.466,0
host,acl,aclrtSetStreamFailureMode,12.616,2,6.308,2.324,10.292,15.872
host,acl,aclrtSynchronizeDeviceWithTimeout,36.002,2,18.001,8.125,27.877,97.535
host,acl,aclrtSynchronizeStream,25.211,2,12.606,5.974,19.237,43.977
host,node,launch,1260.167,2,630.084,550.586,709.581,6319.853
