Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,64.586,2,32.293,3.994,60.592,800.833
host,acl,aclmdlRICaptureGetInfo,14.359,6,2.393,0.251,8.107,8.364
host,acl,aclnnInplaceNormal,1778.261,1,1778.261,1778.261,1778.261,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,599988.176,1,599988.176,599988.176,599988.176,0
host,acl,aclrtBinaryLoadFromData,79.693,1,79.693,79.693,79.693,0
host,acl,aclrtCreateStreamWithConfig,2218.234,2,1109.117,1041.701,1176.533,4544.917
host,acl,aclrtCtxGetSysParamOpt,14.111,8,1.764,0.323,9.057,7.958
host,acl,aclrtCtxSetSysParamOpt,3.791,2,1.896,1.155,2.636,0.548
host,acl,aclrtDestroyStreamForce,622.996,1,622.996,622.996,622.996,0
host,acl,aclrtFree,18.199,1,18.199,18.199,18.199,0
host,acl,aclrtGetCurrentContext,8.554,1,8.554,8.554,8.554,0
host,acl,aclrtGetDeviceCount,6.891,2,3.446,2.016,4.875,2.043
host,acl,aclrtGetResInCurrentThread,2.533,2,1.267,0.231,2.302,1.072
host,acl,aclrtGetStreamAttribute,2.99,1,2.99,2.99,2.99,0
host,acl,aclrtLaunchKernelWithHostArgs,67.62,1,67.62,67.62,67.62,0
host,acl,aclrtMemcpy,210.301,2,105.151,103.489,106.812,2.761
host,acl,aclrtResetDevice,4.92,1,4.92,4.92,4.92,0
host,acl,aclrtSetDevice,55.589,1,55.589,55.589,55.589,0
host,acl,aclrtSetOpExecuteTimeOutV2,1154.742,1,1154.742,1154.742,1154.742,0
host,acl,aclrtSetStreamFailureMode,12.325,2,6.163,2.748,9.577,11.659
host,acl,aclrtSynchronizeDeviceWithTimeout,24.178,2,12.089,6.538,17.64,30.814
host,acl,aclrtSynchronizeStream,34.66,2,17.33,4.589,30.071,162.333
host,node,launch,1270.356,2,635.178,566.208,704.148,4756.861
