Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,70.755,2,35.378,4.004,66.751,984.297
host,acl,aclmdlRICaptureGetInfo,15.064,6,2.511,0.362,8.122,8.314
host,acl,aclnnInplaceNormal,1856.039,1,1856.039,1856.039,1856.039,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,650062.82,1,650062.82,650062.82,650062.82,0
host,acl,aclrtBinaryLoadFromData,67.844,1,67.844,67.844,67.844,0
host,acl,aclrtCreateStreamWithConfig,4380.983,2,2190.492,2187.831,2193.152,7.078
host,acl,aclrtCtxGetSysParamOpt,11.807,8,1.476,0.313,7.409,5.207
host,acl,aclrtCtxSetSysParamOpt,3.392,2,1.696,0.79,2.602,0.821
host,acl,aclrtDestroyStreamForce,659.169,1,659.169,659.169,659.169,0
host,acl,aclrtFree,21.773,1,21.773,21.773,21.773,0
host,acl,aclrtGetCurrentContext,1.824,1,1.824,1.824,1.824,0
host,acl,aclrtGetDeviceCount,9.037,2,4.519,3.805,5.232,0.509
host,acl,aclrtGetResInCurrentThread,2.627,2,1.314,0.469,2.158,0.713
host,acl,aclrtGetStreamAttribute,3.039,1,3.039,3.039,3.039,0
host,acl,aclrtLaunchKernelWithHostArgs,67.394,1,67.394,67.394,67.394,0
host,acl,aclrtMemcpy,196.955,2,98.477,94.321,102.634,17.276
host,acl,aclrtResetDevice,5.388,1,5.388,5.388,5.388,0
host,acl,aclrtSetDevice,50.143,1,50.143,50.143,50.143,0
host,acl,aclrtSetOpExecuteTimeOutV2,1154.048,1,1154.048,1154.048,1154.048,0
host,acl,aclrtSetStreamFailureMode,14.459,2,7.23,3.832,10.627,11.543
host,acl,aclrtSynchronizeDeviceWithTimeout,29.441,2,14.721,7.302,22.139,55.034
host,acl,aclrtSynchronizeStream,38.765,2,19.383,7.337,31.428,145.094
host,node,launch,1320.421,2,660.211,572.957,747.464,7613.173
