Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788186706656655.308	,1788186706656655.315	
1,N/A,AICPU_D,65535,3,66.766,1788186706671815.780	,1788186706671882.546	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,8.606,1788186707206733.122	,1788186707206741.728	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,5.807,1788186709981388.643	,1788186709981394.450	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788186710558728.295	,1788186710558728.302	
