Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,94.945,2,47.473,3.243,91.702,1956.249
host,acl,aclmdlRICaptureGetInfo,14.098,6,2.35,0.206,7.91,7.665
host,acl,aclnnInplaceNormal,1676.103,1,1676.103,1676.103,1676.103,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,563588.81,1,563588.81,563588.81,563588.81,0
host,acl,aclrtBinaryLoadFromData,79.095,1,79.095,79.095,79.095,0
host,acl,aclrtCreateStreamWithConfig,2009.509,2,1004.755,884.98,1124.529,14345.931
host,acl,aclrtCtxGetSysParamOpt,12.064,8,1.508,0.379,7.365,5.06
host,acl,aclrtCtxSetSysParamOpt,2.467,2,1.234,0.552,1.915,0.464
host,acl,aclrtDestroyStreamForce,740.718,1,740.718,740.718,740.718,0
host,acl,aclrtFree,20.098,1,20.098,20.098,20.098,0
host,acl,aclrtGetCurrentContext,1.727,1,1.727,1.727,1.727,0
host,acl,aclrtGetDeviceCount,7.421,2,3.71,2.132,5.289,2.492
host,acl,aclrtGetResInCurrentThread,2.408,2,1.204,0.367,2.041,0.701
host,acl,aclrtGetStreamAttribute,3.528,1,3.528,3.528,3.528,0
host,acl,aclrtLaunchKernelWithHostArgs,57.291,1,57.291,57.291,57.291,0
host,acl,aclrtMemcpy,246.407,2,123.203,109.64,136.767,183.969
host,acl,aclrtResetDevice,6.06,1,6.06,6.06,6.06,0
host,acl,aclrtSetDevice,42.415,1,42.415,42.415,42.415,0
host,acl,aclrtSetOpExecuteTimeOutV2,1147.857,1,1147.857,1147.857,1147.857,0
host,acl,aclrtSetStreamFailureMode,11.789,2,5.895,2.132,9.657,14.156
host,acl,aclrtSynchronizeDeviceWithTimeout,28.509,2,14.255,11.184,17.325,9.428
host,acl,aclrtSynchronizeStream,32.484,2,16.242,6.274,26.21,99.361
host,node,launch,1269.246,2,634.623,559.566,709.68,5633.553
