Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788186669521205.669	,1788186669521205.676	
1,N/A,AICPU_D,65535,3,65.539,1788186669532674.934	,1788186669532740.473	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,9.047,1788186670103973.294	,1788186670103982.341	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,5.905,1788186672832065.906	,1788186672832071.811	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788186673553766.179	,1788186673553766.186	
