Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788186632493233.065	,1788186632493233.072	
1,N/A,AICPU_D,65535,3,65.266,1788186632504303.089	,1788186632504368.355	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,8.818,1788186633045672.939	,1788186633045681.757	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,5.899,1788186635757421.831	,1788186635757427.730	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788186636507726.848	,1788186636507726.855	
