Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788186613650095.505	,1788186613650095.512	
1,N/A,AICPU_D,65535,3,62.729,1788186613660847.870	,1788186613660910.599	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,8.882,1788186614193699.200	,1788186614193708.082	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,5.926,1788186617092742.969	,1788186617092748.895	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788186617468290.406	,1788186617468290.413	
