Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788189484257344.972	,1788189484257344.979	
1,N/A,AICPU_D,65535,3,68.267,1788189484267837.860	,1788189484267906.127	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,6.133,1788189484792208.651	,1788189484792214.784	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,4.401,1788189487575853.529	,1788189487575857.930	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788189488442833.176	,1788189488442833.183	
