Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_fp16_ratio,aic_mac_int8_ratio,aic_cube_fops,aiv_time(us),aiv_total_cycles
1,4294967295,4,61,aclnnInplaceNormal_StatelessRandomNormalV3AiCore_StatelessRandomNormalV3,StatelessRandomNormalV3,dynamic,AI_VECTOR_CORE,1788189391246799.358	,6.584,0,16,0,NO,"""2;1;2;1;1""",INT64;UINT64;UINT64;FLOAT;FLOAT,ND;ND;ND;ND;ND,"""4,2048""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,5.58,138739
1,4294967295,5,61,_Z25softmax_tile_group_kernelPDhS_iiii,_Z25softmax_tile_group_kernelPDhS_iiii,static,AI_CORE,1788189394179434.449	,4.352,2932628.666000,2,0,YES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,3.57,10081
