Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788189390604240.622	,1788189390604240.629	
1,N/A,AICPU_D,65535,3,64.258,1788189390617072.810	,1788189390617137.068	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,6.584,1788189391246799.358	,1788189391246805.942	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,4.352,1788189394179434.449	,1788189394179438.801	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788189394301242.598	,1788189394301242.605	
