Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,67.897,2,33.949,3.354,64.543,936.023
host,acl,aclmdlRICaptureGetInfo,13.405,6,2.234,0.206,7.619,7.325
host,acl,aclnnInplaceNormal,1697.288,1,1697.288,1697.288,1697.288,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,528905.056,1,528905.056,528905.056,528905.056,0
host,acl,aclrtBinaryLoadFromData,73.53,1,73.53,73.53,73.53,0
host,acl,aclrtCreateStreamWithConfig,2021.686,2,1010.843,886.188,1135.498,15538.869
host,acl,aclrtCtxGetSysParamOpt,10.922,8,1.365,0.332,6.277,3.657
host,acl,aclrtCtxSetSysParamOpt,2.917,2,1.459,0.595,2.322,0.746
host,acl,aclrtDestroyStreamForce,580.165,1,580.165,580.165,580.165,0
host,acl,aclrtFree,15.347,1,15.347,15.347,15.347,0
host,acl,aclrtGetCurrentContext,1.816,1,1.816,1.816,1.816,0
host,acl,aclrtGetDeviceCount,5.471,2,2.736,1.775,3.696,0.923
host,acl,aclrtGetResInCurrentThread,2.297,2,1.149,0.261,2.036,0.788
host,acl,aclrtGetStreamAttribute,3.571,1,3.571,3.571,3.571,0
host,acl,aclrtLaunchKernelWithHostArgs,61.293,1,61.293,61.293,61.293,0
host,acl,aclrtMemcpy,115.451,2,57.726,50.919,64.532,46.328
host,acl,aclrtResetDevice,4.604,1,4.604,4.604,4.604,0
host,acl,aclrtSetDevice,50.672,1,50.672,50.672,50.672,0
host,acl,aclrtSetOpExecuteTimeOutV2,1157.732,1,1157.732,1157.732,1157.732,0
host,acl,aclrtSetStreamFailureMode,12.679,2,6.34,2.285,10.394,16.439
host,acl,aclrtSynchronizeDeviceWithTimeout,22.945,2,11.473,6.953,15.992,20.426
host,acl,aclrtSynchronizeStream,26.543,2,13.272,4.509,22.034,76.781
host,node,launch,1279.55,2,639.775,555.118,724.432,7166.808
