Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,67.742,2,33.871,3.215,64.527,939.79
host,acl,aclmdlRICaptureGetInfo,14.696,6,2.449,0.282,7.624,7.332
host,acl,aclnnInplaceNormal,1692.774,1,1692.774,1692.774,1692.774,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,513193.575,1,513193.575,513193.575,513193.575,0
host,acl,aclrtBinaryLoadFromData,83.572,1,83.572,83.572,83.572,0
host,acl,aclrtCreateStreamWithConfig,2034.25,2,1017.125,888.597,1145.653,16519.447
host,acl,aclrtCtxGetSysParamOpt,13.933,8,1.742,0.415,7.934,5.867
host,acl,aclrtCtxSetSysParamOpt,3.343,2,1.672,0.682,2.661,0.979
host,acl,aclrtDestroyStreamForce,597.348,1,597.348,597.348,597.348,0
host,acl,aclrtFree,20.462,1,20.462,20.462,20.462,0
host,acl,aclrtGetCurrentContext,2.153,1,2.153,2.153,2.153,0
host,acl,aclrtGetDeviceCount,6.78,2,3.39,2.075,4.705,1.729
host,acl,aclrtGetResInCurrentThread,2.654,2,1.327,0.276,2.378,1.105
host,acl,aclrtGetStreamAttribute,3.281,1,3.281,3.281,3.281,0
host,acl,aclrtLaunchKernelWithHostArgs,61.659,1,61.659,61.659,61.659,0
host,acl,aclrtMemcpy,111.189,2,55.595,49.948,61.241,31.883
host,acl,aclrtResetDevice,5.502,1,5.502,5.502,5.502,0
host,acl,aclrtSetDevice,40.796,1,40.796,40.796,40.796,0
host,acl,aclrtSetOpExecuteTimeOutV2,1146.963,1,1146.963,1146.963,1146.963,0
host,acl,aclrtSetStreamFailureMode,18.727,2,9.364,2.253,16.474,50.559
host,acl,aclrtSynchronizeDeviceWithTimeout,37.96,2,18.98,9.49,28.47,90.06
host,acl,aclrtSynchronizeStream,26.218,2,13.109,5.269,20.949,61.466
host,node,launch,1298.021,2,649.011,571.197,726.824,6054.941
