Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788189656254491.027	,1788189656254491.034	
1,N/A,AICPU_D,65535,3,65.150,1788189656265208.650	,1788189656265273.800	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,58,4,6.092,1788189656785494.172	,1788189656785500.264	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,58,5,4.141,1788189659594292.046	,1788189659594296.187	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788189659833431.487	,1788189659833431.494	
