Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788189600849524.843	,1788189600849524.850	
1,N/A,AICPU_D,65535,3,64.900,1788189600859787.091	,1788189600859851.991	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,6.312,1788189601387254.468	,1788189601387260.780	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,4.023,1788189604144873.156	,1788189604144877.179	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788189604669496.136	,1788189604669496.143	
