Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788189582843269.463	,1788189582843269.470	
1,N/A,AICPU_D,65535,3,65.921,1788189582853846.832	,1788189582853912.753	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,5.733,1788189583381439.317	,1788189583381445.050	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,3.433,1788189586193083.627	,1788189586193087.060	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788189586618836.708	,1788189586618836.715	
