Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788188876632486.414	,1788188876632486.421	
1,N/A,AICPU_D,65535,3,64.560,1788188876644318.873	,1788188876644383.433	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,5.405,1788188877184576.970	,1788188877184582.375	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,3.140,1788188879986324.134	,1788188879986327.274	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788188880596700.839	,1788188880596700.846	
