Device_id,Level,API Name,Time(us),Count,Avg(us),Min(us),Max(us),Variance
host,acl,StatelessRandomNormalV3_Tiling,63.932,2,31.966,3.332,60.6,819.906
host,acl,aclmdlRICaptureGetInfo,15.985,6,2.664,0.214,10.193,12.645
host,acl,aclnnInplaceNormal,1650.787,1,1650.787,1650.787,1650.787,0
host,acl,aclnnInplaceNormalGetWorkspaceSize,587525.978,1,587525.978,587525.978,587525.978,0
host,acl,aclrtBinaryLoadFromData,66.448,1,66.448,66.448,66.448,0
host,acl,aclrtCreateStreamWithConfig,2903.602,2,1451.801,1223.269,1680.333,52226.875
host,acl,aclrtCtxGetSysParamOpt,11.437,8,1.43,0.313,7.071,4.742
host,acl,aclrtCtxSetSysParamOpt,3.008,2,1.504,0.652,2.356,0.726
host,acl,aclrtDestroyStreamForce,575.425,1,575.425,575.425,575.425,0
host,acl,aclrtFree,19.476,1,19.476,19.476,19.476,0
host,acl,aclrtGetCurrentContext,1.63,1,1.63,1.63,1.63,0
host,acl,aclrtGetDeviceCount,7.667,2,3.834,2.492,5.175,1.8
host,acl,aclrtGetResInCurrentThread,2.528,2,1.264,0.211,2.317,1.109
host,acl,aclrtGetStreamAttribute,2.999,1,2.999,2.999,2.999,0
host,acl,aclrtLaunchKernelWithHostArgs,55.675,1,55.675,55.675,55.675,0
host,acl,aclrtMemcpy,88.544,2,44.272,38.658,49.886,31.517
host,acl,aclrtResetDevice,4.758,1,4.758,4.758,4.758,0
host,acl,aclrtSetDevice,57.096,1,57.096,57.096,57.096,0
host,acl,aclrtSetOpExecuteTimeOutV2,1146.697,1,1146.697,1146.697,1146.697,0
host,acl,aclrtSetStreamFailureMode,16.411,2,8.206,3.053,13.358,26.548
host,acl,aclrtSynchronizeDeviceWithTimeout,19.204,2,9.602,6.468,12.736,9.822
host,acl,aclrtSynchronizeStream,25.809,2,12.904,4.321,21.488,73.676
host,node,launch,1253.205,2,626.603,552.947,700.258,5425.133
