Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
1,N/A,PLACE_HOLDER_SQE,65535,2,0.007,1788188821265510.173	,1788188821265510.180	
1,N/A,AICPU_D,65535,3,64.443,1788188821277777.521	,1788188821277841.964	
1,StatelessRandomNormalV3_1ea4bd0e3cd9df67072d9z7amgc9c583_high_performance_100,AI_VECTOR_CORE,61,4,6.093,1788188821934759.337	,1788188821934765.430	
1,_Z25softmax_tile_group_kernelPDhS_iiii,AI_CORE,61,5,3.240,1788188824837366.877	,1788188824837370.117	
1,N/A,PLACE_HOLDER_SQE,65535,6,0.007,1788188825414951.512	,1788188825414951.519	
